Age,Gender,Weight (kg),Height (m),Calories_Burned,Workout_Type,Workout_Frequency (days/week),BMI,Name of Exercise
48.09,Male,67.49,1.61,408.83,Yoga,1.99,26.04,Rows
56.93,Female,96.61,1.74,1142.4,Cardio,3.01,31.91,Turkish Get-ups
52.92,Male,55.46,1.55,1211.62,Strength,4.01,23.08,Bicycle Crunches
48.02,Female,69.26,1.74,1586.28,Strength,2.98,22.88,Shoulder Press
41.78,Male,101.1,1.83,514.33,Yoga,2.0,30.19,Renegade Rows
52.66,Female,56.61,1.79,1571.61,Cardio,5.01,17.67,Deadlifts
24.89,Female,66.64,1.61,923.16,Yoga,2.0,25.71,Pistol Squats
51.76,Female,46.88,1.54,1286.4,Cardio,3.01,19.77,Dips
44.79,Male,81.9,1.61,1495.33,HIIT,3.99,31.6,Reverse Lunges
33.89,Female,112.14,1.85,1262.55,Strength,4.0,32.77,Bench Press
44.72,Male,117.5,1.95,1412.4,HIIT,3.0,30.9,Tricep Extensions
18.19,Male,67.15,1.57,1027.2,Cardio,3.02,27.24,Pistol Squats
30.21,Female,60.01,1.55,1389.72,Strength,2.97,24.98,Plank
18.0,Male,83.22,1.96,2612.87,HIIT,4.01,21.66,Dragon Flags
46.93,Male,127.77,1.65,943.8,HIIT,1.99,46.93,Step-ups
37.91,Female,49.5,1.51,1237.5,Strength,3.02,21.71,Russian Twists
28.0,Female,84.28,1.79,1783.48,HIIT,4.02,26.3,Plyometric Push-ups
30.06,Male,100.98,1.67,1930.41,HIIT,4.02,36.21,Tricep Extensions
44.86,Male,48.35,1.65,1351.12,Strength,3.99,17.76,Plyometric Push-ups
55.77,Male,58.44,1.68,1652.33,Cardio,4.98,20.71,Jumping Jacks
51.16,Female,58.74,1.65,1328.4,Strength,3.01,21.58,Glute Bridges
49.0,Male,45.0,1.74,1191.39,Cardio,3.01,14.86,Squats
41.13,Female,47.52,1.78,1261.87,Strength,3.0,15.0,Incline Push-ups
59.29,Male,59.85,1.76,2473.9,HIIT,4.99,19.32,Renegade Rows
45.33,Male,84.79,1.86,1705.6,Cardio,4.97,24.51,Leg Press
35.36,Male,55.07,1.56,1778.4,Cardio,4.96,22.63,Burpees
58.79,Male,97.11,1.71,509.94,Cardio,2.99,33.21,Glute Bridges
42.07,Female,63.57,1.98,1021.55,Yoga,4.02,16.22,Prone Cobras
40.93,Male,78.9,1.76,1209.6,Cardio,4.0,25.47,Pull-ups
56.29,Male,91.4,1.61,1325.9,Cardio,2.99,35.26,Leg Raises
52.13,Male,105.0,1.98,818.4,Cardio,1.98,26.78,Dead Bugs
35.31,Female,44.24,1.62,491.9,Cardio,2.02,16.86,Plyometric Push-ups
32.24,Female,71.24,1.62,826.5,Yoga,1.96,27.15,Lat Pulldowns
29.2,Male,59.81,1.62,553.9,Yoga,2.01,22.79,Pistol Squats
22.22,Female,42.49,1.56,1599.73,Strength,2.99,17.46,Kettlebell Swings
47.76,Female,57.11,1.51,985.58,Yoga,4.0,25.05,Frog Jumps
41.55,Male,57.32,1.67,1001.38,Cardio,2.01,20.55,Step-ups
34.32,Male,67.77,1.68,811.44,HIIT,1.99,24.01,Turkish Get-ups
35.51,Male,59.48,1.78,841.5,Strength,1.97,18.77,Pistol Squats
41.02,Male,93.86,2.0,1048.15,Cardio,2.99,23.46,Scissors Kicks
46.31,Female,65.36,1.73,1366.06,HIIT,3.01,21.84,Lateral Raises
26.55,Male,87.0,1.87,1339.54,Yoga,4.02,24.88,Flutter Kicks
42.67,Female,73.19,1.59,1144.0,Cardio,2.96,28.95,Decline Push-ups
28.17,Male,80.09,1.59,1080.0,Yoga,3.01,31.68,Rows
44.05,Male,95.42,1.84,1209.6,Cardio,3.99,28.18,Tricep Extensions
39.7,Male,62.34,1.53,2249.86,Strength,5.01,26.63,Lat Pulldowns
29.15,Female,55.35,1.61,1395.9,Strength,2.97,21.35,Face Pulls
29.3,Male,48.94,1.57,958.4,Yoga,3.01,19.85,Flutter Kicks
52.98,Female,45.2,1.79,959.99,Yoga,3.02,14.11,Bear Crawls
31.12,Male,42.21,1.76,1295.95,Cardio,3.0,13.63,Renegade Rows
41.94,Male,61.99,1.98,1877.52,HIIT,4.0,15.81,Bear Crawls
46.18,Female,63.48,1.61,968.79,Cardio,3.99,24.49,Leg Raises
41.83,Male,46.32,1.77,536.8,Cardio,2.01,14.79,Superman
51.03,Male,70.26,1.55,1707.65,HIIT,2.99,29.24,Jumping Jacks
42.92,Female,80.4,1.78,1230.5,Yoga,4.99,25.38,Shoulder Press
54.82,Male,70.67,1.62,534.6,Strength,3.02,26.93,Windshield Wipers
24.04,Male,58.87,1.5,900.0,Yoga,2.98,26.16,Flutter Kicks
21.46,Male,71.52,1.77,982.51,Yoga,3.01,22.83,Glute Bridges
34.1,Male,64.36,1.62,1827.58,Cardio,5.0,24.52,Face Pulls
45.04,Female,40.98,1.58,968.44,Yoga,2.01,16.42,Decline Push-ups
57.71,Male,109.53,1.91,1064.71,Yoga,3.01,30.02,Bird Dogs
39.05,Male,61.7,1.64,634.18,Yoga,2.99,22.94,Dips
30.0,Male,101.33,1.68,1052.95,Yoga,3.97,35.9,Plank
25.19,Female,81.2,1.96,2028.0,Cardio,3.97,21.14,Bear Crawls
23.4,Male,63.99,1.7,618.22,HIIT,1.99,22.14,Burpees
41.1,Female,46.95,1.78,1246.27,Strength,2.99,14.82,Plank
35.87,Male,57.61,1.77,1286.01,Yoga,3.99,18.39,Lunges
50.65,Male,74.75,1.55,468.17,Yoga,2.01,31.11,Windshield Wipers
56.17,Female,48.62,1.87,443.0,Yoga,2.98,13.9,Dragon Flags
20.08,Female,64.82,1.78,1778.4,Cardio,3.99,20.46,Bird Dogs
36.18,Male,87.59,1.71,2201.29,Strength,5.0,29.95,Plank
47.68,Male,68.0,1.69,650.02,Cardio,3.0,23.81,Deadlift
23.26,Female,44.25,1.62,701.16,HIIT,2.02,16.86,Superman
19.54,Male,82.65,1.95,1486.36,Yoga,5.0,21.74,Lat Pulldowns
52.17,Male,67.61,1.63,1030.54,Cardio,2.97,25.45,Shoulder Press
54.95,Male,76.74,1.73,1068.23,Strength,2.99,25.64,Reverse Lunges
27.88,Female,66.83,1.67,614.36,Strength,2.96,23.96,Lunges
26.2,Male,47.22,1.77,1102.16,Cardio,2.98,15.07,Glute Bridges
18.87,Male,58.84,1.77,925.68,Yoga,2.01,18.78,Bicycle Crunches
41.07,Male,54.1,1.55,1912.41,HIIT,4.0,22.52,Scissors Kicks
29.04,Male,81.31,1.99,1268.35,Cardio,2.01,20.53,Russian Twists
53.7,Female,70.48,1.57,759.69,Yoga,3.02,28.59,Windshield Wipers
34.72,Male,54.92,1.56,2443.42,HIIT,5.0,22.57,Zottman Curls
28.95,Male,87.67,1.89,2486.29,HIIT,4.99,24.54,Frog Jumps
19.6,Female,124.2,1.82,1210.61,Cardio,3.02,37.5,Turkish Get-ups
26.78,Female,72.13,1.97,743.85,Strength,3.0,18.59,Tricep Extensions
23.99,Female,54.97,1.74,1029.44,HIIT,3.0,18.16,Box Jumps
49.41,Female,70.45,1.89,848.54,HIIT,2.98,19.72,Bulgarian Split Squats
22.81,Male,109.05,1.92,580.27,Yoga,2.0,29.58,Dips
24.8,Female,47.61,1.71,890.19,Strength,2.0,16.28,Lateral Raises
40.34,Female,80.15,1.76,1686.1,Cardio,4.99,25.87,Reverse Lunges
38.93,Female,57.4,1.94,1456.78,Strength,4.01,15.25,Inverted Rows
27.76,Male,108.21,1.79,1276.8,Cardio,3.99,33.77,Superman
42.09,Female,63.7,1.77,951.98,Yoga,3.01,20.33,Lunges
39.28,Male,68.89,1.64,1758.53,HIIT,2.99,25.61,Scissors Kicks
51.45,Male,66.65,1.58,756.8,Cardio,2.97,26.7,Plank
28.99,Male,87.01,1.86,1178.71,Yoga,3.99,25.15,Step-ups
18.04,Male,67.23,1.61,527.52,Cardio,3.02,25.94,Frog Jumps
59.04,Male,126.79,1.69,1491.01,HIIT,3.02,44.39,Bird Dogs
39.57,Male,70.01,1.55,755.42,Cardio,2.98,29.14,Superman
55.21,Male,86.94,1.88,1568.18,HIIT,4.01,24.6,Kettlebell Swings
32.79,Female,64.45,1.63,1631.54,Cardio,5.0,24.26,Squats
36.31,Male,69.67,1.65,811.06,Yoga,3.01,25.59,Bulgarian Split Squats
44.19,Female,77.55,1.79,1706.1,HIIT,2.98,24.2,Dead Bugs
33.25,Female,54.09,1.66,1512.5,HIIT,2.99,19.63,Zottman Curls
53.93,Male,116.85,1.62,1000.9,Cardio,4.01,44.52,Pistol Squats
34.96,Female,78.41,1.64,1689.6,HIIT,3.99,29.15,Seated Rows
20.9,Male,80.73,1.9,1397.27,Yoga,3.99,22.36,Windshield Wipers
36.3,Female,56.41,1.95,778.9,Yoga,3.97,14.83,Plyo Squats
46.66,Female,60.87,1.76,1192.48,Yoga,4.96,19.65,Seated Rows
35.15,Female,85.81,1.85,1394.05,Yoga,5.01,25.07,Step-ups
36.89,Female,72.63,1.74,748.18,Yoga,3.0,23.99,Lunges
54.02,Male,75.54,1.72,864.75,Cardio,2.99,25.53,Box Jumps
27.84,Male,84.98,1.79,1293.84,Cardio,3.97,26.52,Push-ups
29.25,Male,71.26,1.54,1568.18,HIIT,4.0,30.05,Step-ups
30.39,Female,121.8,2.0,1638.16,HIIT,3.99,30.45,Jumping Jacks
52.09,Female,51.89,1.67,1808.4,HIIT,1.99,18.61,Pull-ups
40.45,Female,82.69,1.79,2432.87,HIIT,4.02,25.81,Flutter Kicks
55.22,Male,70.0,1.81,1584.0,HIIT,4.01,21.37,Thrusters
35.59,Male,97.38,1.71,1783.48,HIIT,3.01,33.3,Box Jumps
56.01,Male,84.16,1.63,968.79,Cardio,3.99,31.68,Tricep Dips
52.08,Male,59.96,1.7,1083.38,Cardio,2.99,20.75,Flutter Kicks
46.95,Female,127.46,1.66,676.37,Cardio,2.03,46.25,Dips
18.98,Male,49.86,1.68,1593.21,HIIT,2.97,17.67,Plank
48.08,Female,52.61,1.66,733.27,Strength,3.01,19.09,Leg Raises
52.19,Female,57.97,1.56,1930.5,Strength,4.01,23.82,Tricep Extensions
35.99,Male,124.65,1.69,1393.2,Strength,4.02,43.64,Scissors Kicks
26.97,Female,68.89,1.77,930.6,Strength,3.0,21.99,Bench Press
52.6,Female,124.75,1.91,349.48,Yoga,2.01,34.2,Dragon Flags
49.97,Female,66.02,1.57,825.0,Yoga,2.0,26.78,Burpees
56.02,Male,67.64,1.58,1754.5,HIIT,2.0,27.1,Lunges
29.01,Female,87.0,1.86,2155.98,HIIT,4.0,25.15,Glute Bridges
40.76,Female,82.89,1.79,1756.25,Cardio,3.96,25.87,Plyo Squats
34.2,Female,51.78,1.78,1315.2,Cardio,3.98,16.34,Inverted Rows
26.11,Male,54.17,1.65,767.83,Yoga,4.03,19.9,Plank
45.96,Male,104.51,1.77,1165.01,Strength,1.98,33.36,Leg Raises
28.31,Male,76.81,1.62,1111.74,Cardio,3.02,29.27,Windshield Wipers
22.95,Female,87.6,1.91,1450.8,Yoga,5.03,24.01,Dragon Flags
56.76,Male,62.85,1.52,901.72,Strength,2.99,27.2,Lat Pulldowns
45.95,Male,72.7,1.87,1718.86,HIIT,3.99,20.79,Tricep Dips
52.88,Male,68.26,1.56,1015.2,Yoga,4.01,28.05,Dips
50.15,Male,52.54,1.84,1344.0,Cardio,3.99,15.52,Incline Push-ups
33.33,Male,78.24,1.68,1404.0,Strength,2.99,27.72,Inverted Rows
46.46,Female,49.59,1.69,1948.72,HIIT,2.99,17.36,Face Pulls
34.91,Male,78.69,1.64,1227.78,Cardio,4.0,29.26,Resistance Band Pull-Aparts
19.95,Female,43.68,1.61,1297.05,HIIT,1.97,16.85,Bird Dogs
45.03,Female,65.77,1.68,507.74,Yoga,3.01,23.3,Glute Bridges
54.02,Male,47.34,1.6,1143.35,Cardio,3.99,18.49,Jumping Jacks
23.64,Male,54.77,1.74,545.81,Yoga,3.03,18.09,Leg Press
37.1,Female,123.8,1.76,1476.44,Strength,2.01,39.97,Reverse Lunges
56.51,Female,55.49,1.53,2224.71,Strength,5.0,23.7,Leg Press
21.65,Male,110.34,1.92,1242.0,Strength,3.0,29.93,Plyometric Push-ups
19.12,Female,50.68,1.68,1173.15,Cardio,2.99,17.96,Thrusters
29.88,Female,62.28,1.52,1389.47,Yoga,4.02,26.96,Flutter Kicks
56.28,Male,84.25,1.63,1336.53,HIIT,4.02,31.71,Push-ups
45.02,Male,52.15,1.85,1453.32,HIIT,3.01,15.24,Squats
36.93,Male,72.53,1.76,876.2,Yoga,2.99,23.41,Bicep Curls
55.15,Female,87.93,1.88,856.09,Yoga,3.97,24.88,Resistance Band Pull-Aparts
34.0,Female,75.44,1.6,554.9,Cardio,2.01,29.47,Seated Rows
56.15,Male,108.14,1.73,1056.0,Cardio,3.0,36.13,Squats
26.52,Female,46.79,1.77,1112.67,Cardio,2.99,14.94,Plank
54.07,Female,68.06,1.54,468.6,Yoga,2.99,28.7,Scissors Kicks
26.52,Female,89.43,1.64,2602.6,HIIT,4.0,33.25,Seated Rows
56.38,Male,125.04,1.8,1648.62,HIIT,4.0,38.59,Deadlift
48.4,Male,56.86,1.51,1492.88,Strength,3.98,24.94,Leg Raises
55.03,Female,128.13,1.68,1491.6,HIIT,3.97,45.4,Seated Rows
18.93,Male,127.62,1.93,1679.19,HIIT,3.99,34.26,Pull-ups
43.64,Female,71.18,1.66,1689.38,HIIT,1.99,25.83,Inverted Rows
19.92,Male,124.96,1.82,892.8,Yoga,2.98,37.72,Lat Pulldowns
33.13,Female,77.88,1.66,1689.6,HIIT,3.98,28.26,Mountain Climbers
49.54,Female,74.01,1.55,1075.92,HIIT,2.99,30.81,Russian Twists
43.96,Female,125.52,1.85,1796.7,HIIT,3.96,36.67,Flutter Kicks
57.0,Female,83.52,1.65,1640.67,Cardio,3.99,30.68,Lat Pulldowns
42.93,Male,56.03,1.82,952.13,Cardio,2.99,16.92,Frog Jumps
57.85,Female,56.1,1.7,495.45,Yoga,1.97,19.41,Calf Raises
18.36,Female,63.35,1.63,581.86,Cardio,3.04,23.84,Plyo Squats
19.86,Female,100.4,1.91,1471.25,Strength,2.98,27.52,Resistance Band Pull-Aparts
47.96,Female,73.09,1.59,1130.91,Cardio,3.02,28.91,Incline Push-ups
44.38,Male,78.78,1.96,1560.9,HIIT,3.02,20.51,Squats
32.17,Male,68.58,1.66,1466.42,HIIT,3.99,24.89,Seated Rows
28.03,Male,69.45,1.58,1595.74,Strength,3.01,27.82,Glute Bridges
18.49,Male,64.63,1.53,1546.78,Yoga,5.03,27.61,Wall Angels
47.9,Male,69.04,1.74,1586.28,Strength,2.97,22.8,Lateral Raises
49.05,Female,82.85,1.95,2733.4,HIIT,5.02,21.79,Push Ups
58.98,Female,49.72,1.95,1064.12,Strength,3.02,13.08,Thrusters
47.1,Male,62.07,1.54,2031.12,Cardio,4.0,26.17,Reverse Lunges
19.17,Male,73.61,1.79,711.5,Cardio,2.99,22.97,Jumping Jacks
51.09,Male,49.95,1.61,1357.53,Strength,2.01,19.27,Bird Dogs
41.9,Male,63.34,1.77,1258.65,Cardio,3.01,20.22,Windshield Wipers
28.0,Male,64.28,1.62,809.96,HIIT,2.02,24.49,Deadlift
39.98,Male,63.66,1.62,1140.88,Cardio,1.98,24.26,Zottman Curls
56.96,Female,81.24,1.86,2106.0,Strength,4.99,23.48,Box Jumps
36.65,Female,72.56,1.76,1595.87,HIIT,2.99,23.42,Reverse Lunges
56.01,Male,54.86,1.92,834.9,HIIT,3.01,14.88,Russian Twists
56.53,Male,129.7,1.95,652.81,Yoga,2.04,34.11,Plyometric Push-ups
39.84,Female,51.7,1.82,1101.1,HIIT,3.03,15.61,Plyometric Push-ups
55.69,Male,88.42,1.68,1372.8,Yoga,5.01,31.33,Dead Bugs
47.41,Female,87.41,1.64,2890.82,HIIT,3.99,32.5,Prone Cobras
34.88,Female,85.62,1.85,1371.74,Yoga,5.0,25.02,Renegade Rows
43.96,Female,60.17,1.65,1381.25,Strength,4.0,22.1,Frog Jumps
34.84,Female,44.97,1.62,652.81,HIIT,1.96,17.14,Bicycle Crunches
42.29,Female,85.37,1.81,1803.19,Strength,4.99,26.06,Lateral Raises
38.98,Male,54.99,1.6,1043.13,Yoga,3.03,21.48,Reverse Lunges
24.48,Male,42.43,1.75,721.6,Cardio,3.02,13.85,Incline Push-ups
46.92,Male,68.58,1.76,1811.41,HIIT,3.01,22.14,Box Jumps
24.31,Male,69.29,1.75,929.75,Yoga,2.97,22.63,Pistol Squats
22.01,Male,60.71,1.53,2124.49,Strength,5.02,25.93,Zottman Curls
45.02,Male,73.3,1.74,856.8,Yoga,4.03,24.21,Lat Pulldowns
38.16,Female,70.26,1.52,848.18,Yoga,3.99,30.41,Flutter Kicks
49.03,Male,44.33,1.65,1518.0,HIIT,3.99,16.28,Incline Push-ups
49.3,Female,115.45,1.91,1672.84,HIIT,1.97,31.65,Deadlift
42.18,Female,63.66,1.98,902.56,Yoga,1.99,16.24,Shoulder Press
42.69,Female,66.46,1.85,1157.25,Strength,1.99,19.42,Pull-ups
30.29,Male,70.27,1.56,1361.87,HIIT,4.0,28.87,Plank
19.73,Male,118.08,1.81,1458.0,Strength,3.0,36.04,Turkish Get-ups
37.64,Female,59.3,1.72,1025.49,Cardio,2.98,20.04,Plank
35.78,Male,56.79,1.64,813.6,Yoga,3.98,21.11,Superman
29.34,Female,126.1,2.0,1304.51,Cardio,3.99,31.52,Russian Twists
28.69,Female,59.24,1.61,1143.35,Cardio,3.02,22.85,Plyometric Push-ups
22.17,Male,63.03,1.54,980.02,Cardio,4.01,26.58,Push Ups
56.48,Male,121.43,1.89,1127.57,Strength,2.97,33.99,Thrusters
38.14,Male,61.49,1.54,1587.6,Strength,3.05,25.93,Leg Press
27.17,Male,107.65,1.8,1324.8,Cardio,3.95,33.23,Squats
41.04,Female,74.25,1.61,771.04,Yoga,4.0,28.64,Dead Bugs
25.09,Female,64.33,1.71,1368.54,HIIT,2.99,22.0,Bicycle Crunches
51.03,Female,114.97,1.67,1808.4,HIIT,2.97,41.22,Step-ups
21.1,Male,93.4,1.73,880.0,Cardio,1.98,31.21,Box Jumps
42.51,Male,54.2,1.72,1206.7,Cardio,2.96,18.32,Prone Cobras
52.03,Female,47.21,1.54,960.78,Yoga,3.01,19.91,Deadlifts
55.58,Male,128.54,1.68,814.96,Yoga,3.99,45.54,Decline Push-ups
54.07,Male,73.04,1.78,1259.59,Strength,2.0,23.05,Flutter Kicks
23.0,Female,78.26,1.73,1953.6,HIIT,3.99,26.15,Resistance Band Pull-Aparts
33.26,Female,46.05,1.89,1578.11,Strength,2.98,12.89,Flutter Kicks
54.24,Male,86.09,1.93,1358.24,Yoga,5.01,23.11,Face Pulls
32.02,Male,48.85,1.62,1262.55,Strength,3.0,18.61,Plyo Squats
56.29,Male,54.89,1.92,608.3,Cardio,3.01,14.89,Wall Angels
22.46,Male,58.8,1.72,719.4,Yoga,3.0,19.88,Plank
20.05,Female,92.26,1.94,1492.84,HIIT,3.01,24.51,Bear Crawls
55.9,Female,88.57,1.71,2416.7,HIIT,4.04,30.29,Push Ups
45.53,Male,45.53,1.77,1062.94,Yoga,2.98,14.53,Tricep Extensions
54.31,Female,74.99,1.72,640.2,Yoga,2.99,25.35,Dips
41.77,Female,50.32,1.75,1405.17,Strength,2.99,16.43,Plank
51.13,Male,88.28,1.62,1825.2,Strength,3.99,33.64,Lat Pulldowns
44.85,Female,118.13,1.95,1155.6,Strength,2.96,31.07,Bear Crawls
51.99,Male,64.27,1.51,2618.91,HIIT,4.0,28.19,Lateral Raises
34.74,Female,101.4,1.76,1015.48,HIIT,2.02,32.74,Frog Jumps
50.11,Female,70.99,1.68,764.9,Yoga,2.04,25.15,Wall Angels
45.0,Female,74.02,1.75,1095.31,Cardio,3.96,24.17,Step-ups
55.17,Female,75.45,1.71,999.23,Cardio,4.04,25.8,Turkish Get-ups
47.77,Female,69.24,1.74,1418.43,Cardio,2.99,22.87,Resistance Band Pull-Aparts
24.54,Female,55.21,1.76,2218.2,HIIT,3.99,17.82,Incline Push-ups
43.29,Male,52.92,1.59,542.18,Yoga,1.99,20.93,Wall Angels
37.23,Female,55.64,1.57,1185.8,HIIT,2.0,22.57,Plyo Squats
46.03,Female,58.96,1.7,1185.6,Yoga,4.0,20.4,Dead Bugs
47.34,Male,74.05,1.8,891.81,Yoga,3.0,22.85,Bear Crawls
49.22,Female,45.76,1.74,1632.71,HIIT,3.02,15.11,Lateral Raises
24.98,Female,81.33,1.95,1512.04,Yoga,4.02,21.39,Superman
45.95,Male,104.0,1.77,786.83,Yoga,1.99,33.2,Pistol Squats
50.19,Male,69.15,1.96,843.26,Cardio,2.97,18.0,Pull-ups
25.04,Male,67.41,1.61,1678.84,HIIT,2.02,26.01,Zottman Curls
53.81,Male,56.95,1.75,2527.21,HIIT,4.98,18.6,Calf Raises
32.94,Female,116.74,1.61,997.57,Cardio,3.02,45.04,Plyometric Push-ups
23.94,Female,62.52,1.79,1522.8,Strength,4.03,19.51,Lateral Raises
51.1,Male,44.59,1.63,1166.4,Strength,3.98,16.78,Calf Raises
34.08,Male,67.3,1.68,581.33,Cardio,2.01,23.84,Dragon Flags
25.93,Female,53.49,1.53,759.0,Yoga,3.0,22.85,Plyometric Push-ups
50.73,Male,65.02,1.6,1976.7,HIIT,4.0,25.4,Bird Dogs
29.6,Female,78.47,1.77,1012.66,Yoga,3.96,25.05,Push-ups
54.04,Female,65.14,1.53,1800.58,Cardio,4.0,27.83,Bird Dogs
45.81,Female,57.17,1.6,1079.84,HIIT,2.98,22.33,Deadlifts
41.15,Female,83.43,1.66,2036.83,Cardio,4.98,30.28,Glute Bridges
57.18,Male,122.26,1.89,746.48,Yoga,3.01,34.23,Push Ups
30.46,Male,67.88,1.75,1525.99,HIIT,1.99,22.16,Push-ups
47.25,Male,86.89,1.99,2051.95,Cardio,4.01,21.94,Bear Crawls
18.97,Female,71.99,1.94,1540.54,HIIT,3.03,19.13,Bicep Curls
52.15,Male,61.14,1.69,2119.33,Strength,4.01,21.41,Lat Pulldowns
35.81,Female,57.34,1.77,1278.22,Yoga,4.0,18.3,Reverse Lunges
53.8,Male,54.64,1.71,502.51,Yoga,2.0,18.69,Turkish Get-ups
51.96,Male,58.28,1.56,1725.07,Cardio,4.01,23.95,Bulgarian Split Squats
50.7,Male,64.56,1.6,1980.0,HIIT,3.97,25.22,Dips
22.07,Female,116.73,1.68,891.31,Yoga,3.0,41.36,Leg Raises
43.86,Male,94.05,1.84,908.71,Yoga,4.0,27.78,Rows
24.45,Male,59.58,1.76,623.13,Strength,2.98,19.23,Squats
31.04,Female,49.95,1.62,382.8,Yoga,2.0,19.03,Prone Cobras
44.95,Male,73.17,1.74,1263.6,Strength,3.98,24.17,Prone Cobras
30.91,Female,48.81,1.51,1465.2,Strength,1.97,21.41,Russian Twists
33.98,Female,52.13,1.78,993.6,Yoga,4.02,16.45,Bear Crawls
31.39,Male,60.5,1.77,2025.66,Strength,3.99,19.31,Tricep Extensions
51.06,Female,109.54,1.78,544.5,Strength,2.97,34.57,Decline Push-ups
33.94,Female,47.24,1.61,749.42,Yoga,2.98,18.22,Squats
22.95,Female,41.78,1.58,362.34,Yoga,3.02,16.74,Plank
37.04,Male,89.55,1.95,2275.45,HIIT,5.01,23.55,Prone Cobras
24.63,Female,41.32,1.62,1074.59,Yoga,4.01,15.74,Bench Press
56.15,Female,52.62,1.64,1047.27,Cardio,3.01,19.56,Reverse Lunges
51.3,Male,115.09,1.67,1821.6,HIIT,3.0,41.27,Incline Push-ups
18.0,Female,64.28,1.59,1465.27,Yoga,4.01,25.43,Zottman Curls
33.24,Female,58.53,1.67,791.28,Cardio,3.01,20.99,Bench Press
30.64,Male,48.43,1.51,978.58,Yoga,1.98,21.24,Lunges
55.77,Female,128.63,1.96,1208.9,HIIT,2.02,33.48,Rows
47.92,Male,94.69,1.7,1090.8,Strength,3.04,32.76,Bulgarian Split Squats
27.77,Female,86.16,1.78,935.22,Yoga,4.01,27.19,Plyo Squats
28.16,Male,75.84,1.62,1544.4,HIIT,3.0,28.9,Tricep Dips
47.09,Female,55.57,1.77,1151.04,Cardio,4.0,17.74,Inverted Rows
50.05,Male,66.19,1.57,1511.12,HIIT,1.98,26.85,Plyo Squats
45.98,Female,44.92,1.77,1601.06,Strength,2.99,14.34,Reverse Lunges
49.08,Male,44.89,1.74,1338.08,Strength,3.03,14.83,Turkish Get-ups
51.27,Female,64.26,1.8,1028.06,Cardio,4.0,19.83,Plank
27.78,Female,75.61,1.62,828.69,Yoga,3.02,28.81,Zottman Curls
42.93,Female,95.96,1.85,1536.7,HIIT,1.99,28.04,Step-ups
21.99,Female,45.35,1.72,1411.2,Cardio,3.99,15.33,Scissors Kicks
44.89,Female,49.99,1.79,907.5,HIIT,1.98,15.6,Plyo Squats
32.93,Male,64.22,1.63,1231.45,Yoga,5.01,24.17,Plank
36.24,Male,121.67,1.93,1081.8,Yoga,3.01,32.66,Flutter Kicks
42.85,Female,95.39,1.85,1133.14,Cardio,2.02,27.87,Scissors Kicks
44.94,Male,89.42,1.81,1318.2,Yoga,5.01,27.29,Tricep Extensions
46.07,Male,45.15,1.77,1599.73,Strength,2.97,14.41,Renegade Rows
42.27,Female,57.14,1.68,2520.67,HIIT,5.01,20.25,Dead Bugs
53.07,Male,51.76,1.74,1188.42,Cardio,2.98,17.1,Decline Push-ups
55.38,Male,128.88,1.68,1492.84,HIIT,4.01,45.66,Rows
24.51,Male,46.98,1.71,784.62,Cardio,1.99,16.07,Scissors Kicks
50.96,Female,78.35,1.51,913.28,Strength,2.97,34.36,Jumping Jacks
30.95,Male,58.44,1.73,1132.8,Cardio,3.03,19.53,Frog Jumps
45.15,Female,72.66,1.75,1503.55,HIIT,4.05,23.73,Jumping Jacks
28.22,Female,67.2,1.66,737.43,HIIT,3.0,24.39,Seated Rows
30.03,Female,121.83,2.0,1327.29,Strength,4.01,30.46,Squats
24.07,Male,87.38,1.74,1632.8,Cardio,4.03,28.86,Rows
52.74,Female,44.59,1.8,1758.53,HIIT,2.99,13.76,Decline Push-ups
57.99,Male,49.16,1.67,1324.8,Cardio,3.98,17.63,Lateral Raises
51.96,Male,67.18,1.6,957.6,Yoga,4.0,26.24,Pull-ups
36.97,Male,73.19,1.76,1160.63,Cardio,3.0,23.63,Dragon Flags
19.95,Male,43.91,1.61,1069.2,Strength,1.99,16.94,Bird Dogs
38.94,Male,81.5,1.75,942.41,Yoga,3.98,26.61,Calf Raises
56.08,Male,125.08,1.8,1663.2,HIIT,4.0,38.6,Jumping Jacks
39.63,Male,72.95,1.6,764.9,Cardio,2.98,28.5,Rows
52.64,Female,54.91,1.55,1075.2,Cardio,3.99,22.86,Dips
18.0,Male,64.03,1.82,1152.0,Cardio,2.98,19.33,Windshield Wipers
38.12,Male,84.21,1.74,1302.6,Yoga,5.01,27.81,Prone Cobras
25.05,Female,123.66,1.99,757.62,Yoga,2.98,31.23,Wall Angels
49.77,Female,63.89,1.79,843.8,Yoga,4.03,19.94,Jumping Jacks
28.82,Male,86.31,1.86,1781.14,Strength,4.02,24.95,Dips
45.15,Female,93.07,1.91,733.79,Yoga,3.0,25.51,Kettlebell Swings
25.96,Male,86.01,1.68,2318.38,Strength,5.02,30.47,Jumping Jacks
30.02,Female,90.55,1.66,1267.2,Cardio,3.99,32.86,Bird Dogs
29.88,Female,77.78,1.77,1353.6,Cardio,3.97,24.83,Thrusters
58.05,Male,81.48,1.87,2246.83,HIIT,3.99,23.3,Zottman Curls
39.81,Male,59.93,1.88,1317.6,Strength,2.98,16.96,Plyo Squats
48.88,Female,58.23,1.99,1111.18,HIIT,2.99,14.7,Plank
